type,protocol,srcPort,destPort,bytes,duration,requestCount,sourceIP,severity,timestamp
normal,TCP,38980,80,1508,28,7,192.168.1.110,Low,2026-07-03T15:36:00Z
normal,TCP,11418,80,3046,3,1,192.168.1.24,Low,2026-07-03T11:06:00Z
normal,HTTP,51886,443,3577,17,7,192.168.1.56,Low,2026-07-03T11:53:00Z
normal,HTTPS,46587,80,4306,21,2,192.168.1.89,Low,2026-07-03T15:57:00Z
normal,TCP,33367,80,4283,28,7,192.168.1.194,Low,2026-07-03T16:39:00Z
normal,HTTP,53507,443,3100,12,8,192.168.1.176,Low,2026-07-03T10:53:00Z
normal,TCP,35696,80,4341,19,6,192.168.1.98,Low,2026-07-03T10:05:00Z
normal,TCP,16271,80,4938,13,5,192.168.1.139,Low,2026-07-03T13:16:00Z
normal,DNS,40878,53,4705,7,1,192.168.1.67,Low,2026-07-03T11:12:00Z
normal,TCP,11320,80,3841,22,10,192.168.1.173,Low,2026-07-03T11:27:00Z
normal,HTTPS,18615,80,457,27,8,192.168.1.158,Low,2026-07-03T15:57:00Z
normal,DNS,13537,53,4544,30,10,192.168.1.87,Low,2026-07-03T12:01:00Z
normal,HTTPS,56613,443,4622,22,8,192.168.1.6,Low,2026-07-03T15:48:00Z
normal,HTTP,59878,80,3914,5,1,192.168.1.185,Low,2026-07-03T11:01:00Z
normal,DNS,46664,53,594,13,6,192.168.1.4,Low,2026-07-03T13:01:00Z
normal,DNS,4056,53,1227,13,1,192.168.1.178,Low,2026-07-03T13:10:00Z
normal,TCP,34202,80,3524,1,8,192.168.1.165,Low,2026-07-03T16:12:00Z
normal,DNS,19715,53,3992,19,10,192.168.1.183,Low,2026-07-03T17:33:00Z
normal,HTTP,20836,443,2146,14,9,192.168.1.161,Low,2026-07-03T10:48:00Z
normal,HTTPS,62934,80,421,20,1,192.168.1.214,Low,2026-07-03T17:56:00Z
normal,HTTP,55302,80,1378,2,9,192.168.1.79,Low,2026-07-03T13:18:00Z
normal,HTTP,45254,443,3223,1,8,192.168.1.99,Low,2026-07-03T12:06:00Z
normal,DNS,44561,53,3169,18,8,192.168.1.105,Low,2026-07-03T17:12:00Z
normal,DNS,3012,53,3951,25,2,192.168.1.57,Low,2026-07-03T17:39:00Z
normal,DNS,45562,53,3600,6,8,192.168.1.61,Low,2026-07-03T11:48:00Z
normal,HTTPS,29754,80,1224,20,10,192.168.1.122,Low,2026-07-03T10:40:00Z
normal,HTTPS,32603,80,1968,14,8,192.168.1.28,Low,2026-07-03T17:52:00Z
normal,HTTP,5457,80,3294,12,8,192.168.1.113,Low,2026-07-03T17:44:00Z
normal,DNS,57039,53,667,26,7,192.168.1.187,Low,2026-07-03T15:53:00Z
normal,DNS,53646,53,2279,30,10,192.168.1.238,Low,2026-07-03T10:03:00Z
normal,HTTP,58015,443,235,17,6,192.168.1.172,Low,2026-07-03T11:32:00Z
normal,TCP,28069,80,3848,2,1,192.168.1.23,Low,2026-07-03T12:38:00Z
normal,HTTPS,63572,443,2101,26,6,192.168.1.209,Low,2026-07-03T12:54:00Z
normal,HTTP,1845,80,617,17,1,192.168.1.205,Low,2026-07-03T09:20:00Z
normal,TCP,28332,80,947,18,5,192.168.1.216,Low,2026-07-03T10:31:00Z
normal,DNS,16909,53,3640,18,5,192.168.1.154,Low,2026-07-03T16:02:00Z
normal,DNS,22350,53,2294,28,8,192.168.1.100,Low,2026-07-03T09:54:00Z
normal,TCP,20676,80,820,27,10,192.168.1.179,Low,2026-07-03T13:32:00Z
normal,DNS,49744,53,2696,15,4,192.168.1.239,Low,2026-07-03T16:52:00Z
normal,DNS,17045,53,1474,28,2,192.168.1.127,Low,2026-07-03T11:03:00Z
normal,HTTPS,47076,80,406,29,3,192.168.1.198,Low,2026-07-03T15:51:00Z
normal,TCP,65256,80,318,8,4,192.168.1.145,Low,2026-07-03T17:17:00Z
normal,HTTPS,39997,443,927,12,1,192.168.1.208,Low,2026-07-03T09:54:00Z
normal,DNS,59053,53,2457,5,8,192.168.1.168,Low,2026-07-03T09:10:00Z
normal,HTTP,49125,443,1371,12,10,192.168.1.144,Low,2026-07-03T10:25:00Z
normal,HTTPS,47015,443,2257,23,9,192.168.1.231,Low,2026-07-03T13:07:00Z
normal,HTTPS,48075,443,4167,24,6,192.168.1.36,Low,2026-07-03T17:12:00Z
normal,DNS,40831,53,3729,30,3,192.168.1.189,Low,2026-07-03T09:11:00Z
normal,DNS,50760,53,1764,16,5,192.168.1.164,Low,2026-07-03T09:32:00Z
normal,HTTP,14696,80,2765,27,5,192.168.1.142,Low,2026-07-03T10:17:00Z
normal,HTTP,10531,443,741,30,3,192.168.1.36,Low,2026-07-03T15:15:00Z
normal,TCP,24220,80,4287,25,8,192.168.1.209,Low,2026-07-03T15:14:00Z
normal,DNS,29313,53,2929,22,3,192.168.1.232,Low,2026-07-03T13:51:00Z
normal,DNS,10391,53,3859,6,5,192.168.1.129,Low,2026-07-03T10:38:00Z
normal,HTTP,27372,80,4867,24,8,192.168.1.30,Low,2026-07-03T12:26:00Z
normal,DNS,29548,53,1026,11,10,192.168.1.199,Low,2026-07-03T17:33:00Z
normal,HTTPS,7223,80,588,7,6,192.168.1.241,Low,2026-07-03T11:11:00Z
normal,DNS,58250,53,4131,27,5,192.168.1.188,Low,2026-07-03T16:58:00Z
normal,DNS,58947,53,3163,29,3,192.168.1.173,Low,2026-07-03T09:59:00Z
normal,DNS,64090,53,1456,27,8,192.168.1.8,Low,2026-07-03T16:14:00Z
normal,HTTP,26053,80,3186,5,4,192.168.1.174,Low,2026-07-03T15:22:00Z
normal,HTTP,19414,80,4725,30,9,192.168.1.205,Low,2026-07-03T12:14:00Z
normal,DNS,36024,53,3175,3,3,192.168.1.113,Low,2026-07-03T11:11:00Z
normal,HTTP,64619,443,2347,28,10,192.168.1.52,Low,2026-07-03T10:08:00Z
normal,DNS,16248,53,4777,29,2,192.168.1.238,Low,2026-07-03T16:20:00Z
normal,HTTP,15224,80,170,21,6,192.168.1.216,Low,2026-07-03T14:52:00Z
normal,TCP,43848,80,4778,29,7,192.168.1.46,Low,2026-07-03T12:23:00Z
normal,TCP,23783,80,4442,18,9,192.168.1.116,Low,2026-07-03T11:40:00Z
normal,DNS,3675,53,3665,25,9,192.168.1.173,Low,2026-07-03T13:14:00Z
normal,TCP,21703,80,689,27,7,192.168.1.214,Low,2026-07-03T14:33:00Z
normal,DNS,58766,53,2879,21,10,192.168.1.138,Low,2026-07-03T15:17:00Z
normal,HTTPS,59060,80,3883,23,8,192.168.1.241,Low,2026-07-03T13:39:00Z
normal,DNS,44929,53,1627,21,7,192.168.1.115,Low,2026-07-03T17:06:00Z
normal,HTTPS,54523,443,156,18,4,192.168.1.136,Low,2026-07-03T10:36:00Z
normal,HTTPS,35142,80,625,24,10,192.168.1.76,Low,2026-07-03T10:06:00Z
normal,HTTPS,43581,80,4130,20,3,192.168.1.227,Low,2026-07-03T12:50:00Z
normal,DNS,31669,53,574,21,9,192.168.1.27,Low,2026-07-03T15:52:00Z
normal,TCP,61640,80,2003,24,3,192.168.1.224,Low,2026-07-03T14:38:00Z
normal,TCP,46295,80,3203,7,7,192.168.1.160,Low,2026-07-03T17:50:00Z
normal,DNS,10660,53,4572,19,7,192.168.1.2,Low,2026-07-03T09:47:00Z
normal,HTTPS,1973,80,2360,20,6,192.168.1.125,Low,2026-07-03T10:55:00Z
normal,HTTPS,1529,443,1832,13,8,192.168.1.139,Low,2026-07-03T15:49:00Z
normal,HTTPS,18228,80,1286,28,2,192.168.1.93,Low,2026-07-03T10:15:00Z
normal,TCP,54846,80,416,27,4,192.168.1.67,Low,2026-07-03T10:52:00Z
normal,HTTP,51585,443,4349,5,8,192.168.1.68,Low,2026-07-03T11:16:00Z
normal,DNS,24788,53,2074,26,4,192.168.1.59,Low,2026-07-03T14:12:00Z
normal,TCP,12616,80,4700,12,8,192.168.1.81,Low,2026-07-03T13:48:00Z
normal,HTTPS,45241,80,3237,11,4,192.168.1.98,Low,2026-07-03T10:58:00Z
normal,HTTP,39132,443,2792,30,1,192.168.1.57,Low,2026-07-03T17:35:00Z
normal,TCP,49836,80,3166,13,4,192.168.1.46,Low,2026-07-03T10:04:00Z
normal,TCP,63333,80,3526,14,3,192.168.1.155,Low,2026-07-03T14:17:00Z
normal,TCP,64171,80,355,30,6,192.168.1.215,Low,2026-07-03T12:36:00Z
normal,HTTP,16855,443,938,18,7,192.168.1.251,Low,2026-07-03T13:53:00Z
normal,DNS,41127,53,4299,14,7,192.168.1.49,Low,2026-07-03T11:23:00Z
normal,HTTPS,5264,443,386,8,5,192.168.1.208,Low,2026-07-03T14:07:00Z
normal,HTTP,4639,80,1646,4,8,192.168.1.110,Low,2026-07-03T16:43:00Z
normal,HTTPS,30793,80,1658,24,8,192.168.1.125,Low,2026-07-03T16:42:00Z
normal,DNS,12020,53,240,19,7,192.168.1.227,Low,2026-07-03T14:44:00Z
normal,DNS,23573,53,399,21,3,192.168.1.148,Low,2026-07-03T10:21:00Z
normal,TCP,9895,80,2285,9,5,192.168.1.168,Low,2026-07-03T12:39:00Z
normal,DNS,20998,53,1063,4,8,192.168.1.79,Low,2026-07-03T16:01:00Z
normal,HTTP,3842,443,4340,20,4,192.168.1.181,Low,2026-07-03T12:19:00Z
normal,HTTPS,23147,80,183,14,1,192.168.1.129,Low,2026-07-03T11:20:00Z
normal,HTTP,47213,443,2748,4,4,192.168.1.232,Low,2026-07-03T13:08:00Z
normal,DNS,47973,53,2590,2,6,192.168.1.193,Low,2026-07-03T15:49:00Z
normal,TCP,60160,80,1006,15,6,192.168.1.59,Low,2026-07-03T14:36:00Z
normal,HTTP,55871,80,1105,2,10,192.168.1.189,Low,2026-07-03T10:22:00Z
normal,HTTPS,57795,80,166,18,2,192.168.1.68,Low,2026-07-03T16:33:00Z
normal,HTTPS,3669,80,4285,11,2,192.168.1.37,Low,2026-07-03T10:43:00Z
normal,HTTPS,15257,443,455,29,10,192.168.1.63,Low,2026-07-03T17:12:00Z
normal,HTTPS,27619,443,174,4,6,192.168.1.94,Low,2026-07-03T13:10:00Z
normal,TCP,24253,80,1906,14,5,192.168.1.193,Low,2026-07-03T12:08:00Z
normal,TCP,12063,80,806,10,9,192.168.1.134,Low,2026-07-03T12:16:00Z
normal,HTTP,48684,443,1379,21,4,192.168.1.127,Low,2026-07-03T12:14:00Z
normal,HTTPS,20767,443,3712,9,4,192.168.1.217,Low,2026-07-03T16:58:00Z
normal,HTTP,43492,443,1452,15,7,192.168.1.195,Low,2026-07-03T16:54:00Z
normal,TCP,26882,80,2361,26,4,192.168.1.68,Low,2026-07-03T16:31:00Z
normal,DNS,64265,53,3049,26,10,192.168.1.43,Low,2026-07-03T12:16:00Z
normal,DNS,63212,53,334,26,8,192.168.1.192,Low,2026-07-03T11:22:00Z
normal,TCP,11170,80,926,9,2,192.168.1.110,Low,2026-07-03T17:44:00Z
normal,HTTP,2506,80,2450,30,2,192.168.1.51,Low,2026-07-03T11:53:00Z
normal,HTTP,20307,443,786,14,3,192.168.1.197,Low,2026-07-03T09:20:00Z
normal,DNS,6038,53,3864,19,3,192.168.1.140,Low,2026-07-03T16:53:00Z
normal,HTTP,4147,443,2573,11,9,192.168.1.245,Low,2026-07-03T16:50:00Z
normal,HTTP,22858,80,4614,22,1,192.168.1.115,Low,2026-07-03T16:41:00Z
normal,HTTPS,52767,80,1192,1,2,192.168.1.29,Low,2026-07-03T13:02:00Z
normal,TCP,49752,80,2828,18,3,192.168.1.41,Low,2026-07-03T10:45:00Z
normal,TCP,2062,80,209,4,9,192.168.1.150,Low,2026-07-03T12:17:00Z
normal,TCP,61832,80,4103,7,6,192.168.1.243,Low,2026-07-03T10:07:00Z
normal,DNS,20028,53,1403,7,3,192.168.1.149,Low,2026-07-03T12:50:00Z
normal,DNS,2649,53,1876,16,9,192.168.1.239,Low,2026-07-03T17:29:00Z
normal,HTTPS,62647,443,2000,25,2,192.168.1.219,Low,2026-07-03T12:06:00Z
normal,HTTP,33986,80,1696,6,7,192.168.1.221,Low,2026-07-03T14:03:00Z
normal,DNS,18224,53,2996,10,9,192.168.1.173,Low,2026-07-03T11:59:00Z
normal,HTTP,18141,443,4919,7,9,192.168.1.102,Low,2026-07-03T14:52:00Z
normal,DNS,53869,53,2274,28,10,192.168.1.120,Low,2026-07-03T17:07:00Z
normal,DNS,13917,53,4716,23,7,192.168.1.67,Low,2026-07-03T11:11:00Z
normal,DNS,62161,53,289,26,2,192.168.1.42,Low,2026-07-03T14:26:00Z
normal,DNS,61534,53,2219,7,5,192.168.1.232,Low,2026-07-03T15:38:00Z
normal,DNS,34104,53,4094,5,6,192.168.1.135,Low,2026-07-03T10:35:00Z
normal,HTTP,58690,80,2851,3,9,192.168.1.185,Low,2026-07-03T09:00:00Z
normal,HTTPS,37758,80,694,2,3,192.168.1.19,Low,2026-07-03T14:20:00Z
normal,TCP,31759,80,3066,11,4,192.168.1.35,Low,2026-07-03T10:32:00Z
normal,HTTPS,23335,443,339,12,5,192.168.1.94,Low,2026-07-03T09:49:00Z
normal,TCP,62050,80,3324,26,2,192.168.1.23,Low,2026-07-03T16:27:00Z
normal,HTTP,47665,80,884,12,10,192.168.1.66,Low,2026-07-03T10:33:00Z
normal,HTTPS,29221,443,2485,28,7,192.168.1.42,Low,2026-07-03T13:54:00Z
normal,HTTPS,12328,80,3865,12,8,192.168.1.21,Low,2026-07-03T11:15:00Z
normal,HTTP,54506,80,3040,26,2,192.168.1.239,Low,2026-07-03T13:11:00Z
normal,HTTPS,52974,80,540,6,10,192.168.1.127,Low,2026-07-03T17:27:00Z
normal,HTTP,29045,80,4235,29,3,192.168.1.110,Low,2026-07-03T15:56:00Z
normal,TCP,46845,80,1513,18,7,192.168.1.247,Low,2026-07-03T15:17:00Z
normal,TCP,45385,80,4072,13,10,192.168.1.32,Low,2026-07-03T10:47:00Z
normal,TCP,57385,80,3975,21,7,192.168.1.90,Low,2026-07-03T16:46:00Z
normal,TCP,27657,80,1028,29,9,192.168.1.203,Low,2026-07-03T09:21:00Z
normal,HTTP,4236,443,451,14,10,192.168.1.171,Low,2026-07-03T09:15:00Z
normal,HTTPS,23813,443,1341,6,3,192.168.1.146,Low,2026-07-03T10:00:00Z
normal,DNS,31653,53,1053,30,5,192.168.1.12,Low,2026-07-03T14:52:00Z
normal,HTTPS,17330,443,1719,22,7,192.168.1.19,Low,2026-07-03T14:02:00Z
normal,HTTP,59903,80,964,9,4,192.168.1.209,Low,2026-07-03T11:16:00Z
normal,TCP,49561,80,3754,1,3,192.168.1.47,Low,2026-07-03T09:19:00Z
normal,TCP,20164,80,4907,2,4,192.168.1.141,Low,2026-07-03T14:31:00Z
normal,TCP,45914,80,405,5,10,192.168.1.24,Low,2026-07-03T09:08:00Z
normal,HTTP,60389,443,4839,20,8,192.168.1.128,Low,2026-07-03T16:50:00Z
normal,HTTP,51996,443,2902,7,5,192.168.1.36,Low,2026-07-03T16:42:00Z
normal,HTTPS,28793,80,1366,21,3,192.168.1.64,Low,2026-07-03T14:20:00Z
normal,HTTPS,37969,80,988,1,6,192.168.1.245,Low,2026-07-03T09:08:00Z
normal,TCP,47579,80,2361,10,6,192.168.1.139,Low,2026-07-03T16:20:00Z
normal,TCP,41179,80,1412,25,8,192.168.1.169,Low,2026-07-03T16:33:00Z
normal,HTTPS,50591,80,3351,9,8,192.168.1.190,Low,2026-07-03T17:06:00Z
normal,TCP,35693,80,4244,3,7,192.168.1.112,Low,2026-07-03T17:17:00Z
normal,HTTPS,10791,80,678,29,3,192.168.1.41,Low,2026-07-03T15:08:00Z
normal,HTTP,29031,80,4432,5,2,192.168.1.151,Low,2026-07-03T15:08:00Z
normal,HTTP,28982,443,2606,30,9,192.168.1.130,Low,2026-07-03T12:40:00Z
normal,TCP,18695,80,786,15,10,192.168.1.32,Low,2026-07-03T15:58:00Z
normal,HTTPS,16392,443,4269,3,5,192.168.1.55,Low,2026-07-03T10:33:00Z
normal,HTTP,58487,80,2212,25,7,192.168.1.86,Low,2026-07-03T15:38:00Z
normal,HTTPS,53627,443,2137,26,7,192.168.1.102,Low,2026-07-03T14:57:00Z
normal,DNS,57731,53,4161,12,10,192.168.1.154,Low,2026-07-03T12:44:00Z
normal,HTTP,53256,80,2031,23,1,192.168.1.67,Low,2026-07-03T16:03:00Z
normal,TCP,13942,80,2614,9,3,192.168.1.249,Low,2026-07-03T09:22:00Z
normal,TCP,4105,80,183,9,4,192.168.1.191,Low,2026-07-03T10:47:00Z
normal,HTTP,22693,443,3118,30,7,192.168.1.218,Low,2026-07-03T11:03:00Z
normal,TCP,19546,80,3464,14,7,192.168.1.139,Low,2026-07-03T10:24:00Z
normal,HTTPS,59645,80,1970,30,8,192.168.1.47,Low,2026-07-03T09:21:00Z
normal,TCP,52813,80,2989,1,4,192.168.1.33,Low,2026-07-03T13:42:00Z
normal,HTTPS,20605,80,1465,30,4,192.168.1.181,Low,2026-07-03T17:53:00Z
normal,HTTP,23109,80,3059,17,10,192.168.1.3,Low,2026-07-03T17:30:00Z
normal,HTTPS,3225,80,998,22,1,192.168.1.11,Low,2026-07-03T15:45:00Z
normal,HTTPS,22375,443,282,29,2,192.168.1.60,Low,2026-07-03T10:22:00Z
normal,HTTP,45995,80,1232,7,8,192.168.1.80,Low,2026-07-03T17:41:00Z
normal,HTTP,18110,80,4045,27,9,192.168.1.33,Low,2026-07-03T12:38:00Z
normal,DNS,48856,53,667,20,9,192.168.1.74,Low,2026-07-03T11:10:00Z
normal,HTTPS,14778,443,794,22,7,192.168.1.185,Low,2026-07-03T11:40:00Z
normal,HTTP,29672,80,3689,21,6,192.168.1.248,Low,2026-07-03T10:13:00Z
normal,TCP,20035,80,556,18,10,192.168.1.113,Low,2026-07-03T14:37:00Z
normal,HTTPS,3102,80,3083,29,10,192.168.1.88,Low,2026-07-03T17:00:00Z
normal,HTTPS,33068,80,1436,30,4,192.168.1.244,Low,2026-07-03T17:38:00Z
normal,HTTPS,42177,80,2399,12,2,192.168.1.211,Low,2026-07-03T10:12:00Z
normal,HTTP,25913,80,2090,14,2,192.168.1.2,Low,2026-07-03T10:45:00Z
normal,TCP,42502,80,4552,1,9,192.168.1.229,Low,2026-07-03T11:37:00Z
normal,DNS,24866,53,3836,27,3,192.168.1.119,Low,2026-07-03T10:43:00Z
normal,HTTPS,64060,443,2604,22,7,192.168.1.253,Low,2026-07-03T16:41:00Z
normal,DNS,12348,53,3774,8,2,192.168.1.158,Low,2026-07-03T12:36:00Z
normal,DNS,6223,53,2505,27,10,192.168.1.175,Low,2026-07-03T11:13:00Z
normal,HTTPS,5724,80,4439,28,10,192.168.1.171,Low,2026-07-03T17:46:00Z
normal,TCP,27434,80,4698,29,6,192.168.1.196,Low,2026-07-03T14:46:00Z
normal,HTTP,13145,443,3921,11,1,192.168.1.188,Low,2026-07-03T15:18:00Z
normal,TCP,20017,80,4849,28,8,192.168.1.249,Low,2026-07-03T09:26:00Z
normal,DNS,6052,53,4373,13,5,192.168.1.155,Low,2026-07-03T15:27:00Z
normal,HTTPS,39976,80,1810,5,7,192.168.1.194,Low,2026-07-03T12:07:00Z
normal,HTTP,14115,443,1074,12,9,192.168.1.199,Low,2026-07-03T14:56:00Z
normal,HTTPS,51752,443,4327,23,8,192.168.1.17,Low,2026-07-03T15:05:00Z
normal,DNS,50173,53,1932,18,10,192.168.1.60,Low,2026-07-03T13:07:00Z
normal,DNS,49134,53,953,4,8,192.168.1.48,Low,2026-07-03T15:14:00Z
normal,DNS,61931,53,4197,14,4,192.168.1.133,Low,2026-07-03T16:47:00Z
normal,HTTP,42337,80,3227,21,9,192.168.1.242,Low,2026-07-03T14:05:00Z
normal,DNS,28062,53,1850,9,9,192.168.1.105,Low,2026-07-03T11:14:00Z
normal,TCP,61655,80,2944,24,7,192.168.1.211,Low,2026-07-03T13:22:00Z
normal,HTTP,23844,80,2905,16,2,192.168.1.16,Low,2026-07-03T10:39:00Z
normal,TCP,29062,80,1758,18,9,192.168.1.118,Low,2026-07-03T12:33:00Z
normal,DNS,57950,53,3162,19,9,192.168.1.142,Low,2026-07-03T15:35:00Z
normal,DNS,19712,53,549,28,8,192.168.1.8,Low,2026-07-03T10:44:00Z
normal,HTTP,32614,80,4923,10,6,192.168.1.134,Low,2026-07-03T12:44:00Z
normal,HTTPS,13775,443,3404,3,4,192.168.1.6,Low,2026-07-03T15:38:00Z
normal,DNS,34836,53,3057,27,8,192.168.1.52,Low,2026-07-03T16:45:00Z
normal,HTTP,51681,80,4575,16,1,192.168.1.248,Low,2026-07-03T13:00:00Z
normal,TCP,51731,80,163,30,2,192.168.1.92,Low,2026-07-03T17:00:00Z
normal,TCP,39857,80,4035,1,3,192.168.1.65,Low,2026-07-03T16:14:00Z
normal,DNS,38238,53,2780,1,3,192.168.1.148,Low,2026-07-03T15:33:00Z
normal,TCP,35997,80,4144,10,1,192.168.1.20,Low,2026-07-03T16:26:00Z
normal,TCP,46634,80,3784,18,8,192.168.1.81,Low,2026-07-03T16:16:00Z
normal,DNS,21045,53,3254,29,1,192.168.1.157,Low,2026-07-03T14:25:00Z
normal,TCP,29216,80,3273,28,10,192.168.1.87,Low,2026-07-03T13:47:00Z
normal,HTTPS,56859,80,3148,23,3,192.168.1.72,Low,2026-07-03T11:31:00Z
normal,HTTP,30150,80,4468,27,5,192.168.1.37,Low,2026-07-03T14:55:00Z
normal,TCP,22256,80,1921,7,10,192.168.1.123,Low,2026-07-03T09:21:00Z
normal,DNS,32929,53,2119,15,9,192.168.1.161,Low,2026-07-03T13:18:00Z
normal,HTTP,53091,443,4683,17,4,192.168.1.238,Low,2026-07-03T13:36:00Z
normal,DNS,59879,53,2424,8,1,192.168.1.89,Low,2026-07-03T12:22:00Z
normal,TCP,9330,80,934,27,8,192.168.1.175,Low,2026-07-03T17:01:00Z
normal,HTTPS,37437,80,2285,17,2,192.168.1.23,Low,2026-07-03T09:35:00Z
normal,DNS,54931,53,2327,24,10,192.168.1.2,Low,2026-07-03T09:22:00Z
normal,HTTPS,38567,443,2297,15,1,192.168.1.181,Low,2026-07-03T09:40:00Z
normal,HTTPS,21852,443,2141,22,7,192.168.1.190,Low,2026-07-03T11:38:00Z
normal,HTTP,12848,80,4155,27,1,192.168.1.76,Low,2026-07-03T14:11:00Z
normal,HTTPS,34085,443,3035,23,10,192.168.1.134,Low,2026-07-03T13:45:00Z
normal,DNS,17094,53,3912,26,9,192.168.1.104,Low,2026-07-03T16:19:00Z
normal,HTTP,48760,443,2155,1,9,192.168.1.232,Low,2026-07-03T16:33:00Z
normal,HTTPS,19396,80,4279,8,5,192.168.1.178,Low,2026-07-03T14:47:00Z
normal,DNS,17091,53,3721,1,7,192.168.1.108,Low,2026-07-03T14:50:00Z
normal,HTTPS,50640,80,225,10,1,192.168.1.202,Low,2026-07-03T17:25:00Z
normal,DNS,33445,53,2114,4,9,192.168.1.204,Low,2026-07-03T09:27:00Z
normal,DNS,13848,53,1908,24,6,192.168.1.231,Low,2026-07-03T14:12:00Z
normal,HTTPS,2299,443,754,7,4,192.168.1.215,Low,2026-07-03T16:24:00Z
normal,TCP,9109,80,1713,22,9,192.168.1.36,Low,2026-07-03T16:50:00Z
normal,HTTP,42005,80,1248,6,1,192.168.1.207,Low,2026-07-03T15:19:00Z
normal,DNS,37784,53,701,17,8,192.168.1.238,Low,2026-07-03T09:31:00Z
normal,HTTP,39352,443,2486,11,8,192.168.1.191,Low,2026-07-03T15:29:00Z
normal,DNS,43545,53,4985,20,7,192.168.1.137,Low,2026-07-03T11:03:00Z
normal,HTTPS,48540,443,4253,25,9,192.168.1.69,Low,2026-07-03T16:54:00Z
normal,HTTP,44445,80,2264,13,8,192.168.1.208,Low,2026-07-03T17:21:00Z
normal,HTTP,59121,80,1917,29,8,192.168.1.193,Low,2026-07-03T14:01:00Z
normal,HTTPS,55737,80,4424,10,1,192.168.1.240,Low,2026-07-03T10:14:00Z
normal,HTTPS,47013,80,4393,10,7,192.168.1.139,Low,2026-07-03T17:55:00Z
normal,TCP,59026,80,822,22,8,192.168.1.169,Low,2026-07-03T10:37:00Z
normal,TCP,29684,80,2330,19,4,192.168.1.96,Low,2026-07-03T10:12:00Z
normal,HTTP,33849,443,215,3,1,192.168.1.240,Low,2026-07-03T17:19:00Z
normal,HTTP,51128,80,3946,5,3,192.168.1.219,Low,2026-07-03T17:27:00Z
normal,HTTPS,21649,443,1488,10,4,192.168.1.113,Low,2026-07-03T14:03:00Z
normal,DNS,50775,53,1376,15,8,192.168.1.65,Low,2026-07-03T11:36:00Z
normal,HTTPS,8832,80,4314,23,1,192.168.1.89,Low,2026-07-03T10:30:00Z
normal,HTTP,56005,80,4426,14,5,192.168.1.50,Low,2026-07-03T09:31:00Z
normal,HTTPS,31985,443,1112,27,7,192.168.1.108,Low,2026-07-03T16:55:00Z
normal,HTTP,4482,443,239,28,6,192.168.1.212,Low,2026-07-03T16:05:00Z
normal,TCP,1148,80,2290,11,6,192.168.1.52,Low,2026-07-03T11:25:00Z
normal,HTTPS,55317,80,4124,8,9,192.168.1.4,Low,2026-07-03T13:41:00Z
normal,HTTP,40563,443,3122,22,1,192.168.1.233,Low,2026-07-03T10:57:00Z
normal,HTTPS,25358,80,1451,20,4,192.168.1.3,Low,2026-07-03T09:27:00Z
normal,TCP,4756,80,4514,12,9,192.168.1.176,Low,2026-07-03T17:03:00Z
normal,HTTPS,49764,80,3696,9,1,192.168.1.129,Low,2026-07-03T14:10:00Z
normal,HTTPS,32063,443,146,30,10,192.168.1.159,Low,2026-07-03T09:51:00Z
normal,TCP,34494,80,4739,17,1,192.168.1.43,Low,2026-07-03T17:02:00Z
normal,DNS,31238,53,1400,21,3,192.168.1.34,Low,2026-07-03T11:36:00Z
normal,HTTP,12864,80,3256,4,6,192.168.1.176,Low,2026-07-03T11:57:00Z
normal,HTTPS,50419,443,3971,9,7,192.168.1.14,Low,2026-07-03T14:57:00Z
normal,TCP,49610,80,4200,29,3,192.168.1.170,Low,2026-07-03T15:13:00Z
normal,DNS,21252,53,2558,6,3,192.168.1.165,Low,2026-07-03T13:17:00Z
normal,HTTPS,45504,80,4368,16,10,192.168.1.129,Low,2026-07-03T14:21:00Z
normal,TCP,59690,80,3956,17,8,192.168.1.114,Low,2026-07-03T17:43:00Z
normal,HTTP,32133,443,418,22,3,192.168.1.214,Low,2026-07-03T16:50:00Z
normal,TCP,40357,80,2656,19,1,192.168.1.98,Low,2026-07-03T09:54:00Z
normal,TCP,53291,80,4167,20,7,192.168.1.155,Low,2026-07-03T11:07:00Z
normal,HTTPS,7509,443,4531,26,4,192.168.1.227,Low,2026-07-03T16:04:00Z
normal,HTTPS,44593,443,3464,4,3,192.168.1.247,Low,2026-07-03T17:08:00Z
normal,HTTP,26444,443,554,26,5,192.168.1.229,Low,2026-07-03T10:17:00Z
normal,HTTPS,15854,443,3417,29,9,192.168.1.156,Low,2026-07-03T15:47:00Z
normal,HTTP,18091,80,4355,25,4,192.168.1.150,Low,2026-07-03T15:03:00Z
normal,HTTP,62375,443,2762,7,10,192.168.1.161,Low,2026-07-03T13:27:00Z
normal,HTTP,30348,443,2523,2,6,192.168.1.191,Low,2026-07-03T12:43:00Z
normal,HTTPS,63180,80,263,26,4,192.168.1.50,Low,2026-07-03T12:43:00Z
normal,DNS,31711,53,4268,15,1,192.168.1.4,Low,2026-07-03T15:32:00Z
normal,HTTPS,22429,443,2000,26,2,192.168.1.110,Low,2026-07-03T14:47:00Z
normal,TCP,6597,80,1908,2,6,192.168.1.164,Low,2026-07-03T10:36:00Z
normal,TCP,32797,80,4950,22,4,192.168.1.241,Low,2026-07-03T11:22:00Z
normal,HTTP,5107,80,2133,11,4,192.168.1.32,Low,2026-07-03T10:09:00Z
